Time (s)	Voltage (V)	Current (uA)
17.92	-1.103972	14.74881
17.93	-1.103472	4.945727
17.94	-1.102972	11.12984
17.95	-1.102472	17.2646
17.96	-1.101972	11.17624
17.97	-1.101472	13.89779
17.98	-1.100972	13.26289
17.990000000000002	-1.100472	9.98776
18.0	-1.099972	17.14204
18.01	-1.099472	24.83341
18.02	-1.098972	8.544781
18.03	-1.098472	16.31573
18.04	-1.097972	8.295713
18.05	-1.097472	-7.321965
18.06	-1.096972	9.240467
18.07	-1.096472	16.60719
18.080000000000002	-1.095972	24.20603
18.09	-1.095472	15.92905
18.1	-1.094972	0.149424
18.11	-1.094472	17.81965
18.12	-1.093972	17.81361
18.13	-1.093472	20.99342
18.14	-1.092972	11.85866
18.150000000000002	-1.092472	17.06768
18.16	-1.091972	11.11321
18.17	-1.091472	10.81874
18.18	-1.090971	22.30745
18.19	-1.090472	14.84816
18.2	-1.089972	15.23096
18.21	-1.089471	11.26216
18.22	-1.088971	-2.916076
18.23	-1.088471	20.57585
18.240000000000002	-1.087971	4.252656
18.25	-1.087471	12.05509
18.26	-1.086971	0.467122
18.27	-1.086471	4.886727
18.28	-1.085971	18.90112
18.29	-1.085471	14.43662
18.3	-1.084971	14.52023
18.31	-1.084471	21.16894
18.32	-1.083971	5.892473
18.330000000000002	-1.083471	15.21628
18.34	-1.082971	16.23013
18.35	-1.082471	13.36661
18.36	-1.081971	5.976535
18.37	-1.081471	21.18501
18.38	-1.080971	23.92933
18.39	-1.080471	6.420018
18.400000000000002	-1.079971	12.90217
18.41	-1.079471	11.89768
18.42	-1.078971	5.582371
18.43	-1.078471	19.33231
18.44	-1.077971	7.172263
18.45	-1.077471	20.66035
18.46	-1.076971	30.03063
18.47	-1.076471	6.572254
18.48	-1.075971	-5.029267
18.490000000000002	-1.075471	10.79237
18.5	-1.074971	5.863499
18.51	-1.074471	10.23411
18.52	-1.073971	12.00972
18.53	-1.073471	15.4424
18.54	-1.072971	1.728748
18.55	-1.072471	13.36116
18.56	-1.071971	19.64478
18.57	-1.071471	13.8886
18.580000000000002	-1.070971	20.16979
18.59	-1.070471	13.37842
18.6	-1.069971	14.9883
18.61	-1.069471	14.0994
18.62	-1.068971	8.300521
18.63	-1.068471	14.0014
18.64	-1.067971	-0.957978
18.650000000000002	-1.067471	22.77802
18.66	-1.066971	17.51611
18.67	-1.066471	11.96562
18.68	-1.065971	14.61713
18.69	-1.065471	5.718392
18.7	-1.064971	4.427484
18.71	-1.064471	17.62713
18.72	-1.063971	5.754744
18.73	-1.063471	3.020508
18.740000000000002	-1.062971	18.98222
18.75	-1.062471	29.24097
18.76	-1.061971	10.66403
18.77	-1.061471	5.679347
18.78	-1.060971	21.68358
18.79	-1.060471	19.59554
18.8	-1.059971	11.12358
18.81	-1.059471	27.65993
18.82	-1.058971	17.44571
18.830000000000002	-1.05847	12.386
18.84	-1.057971	10.2789
18.85	-1.05747	16.90335
18.86	-1.05697	8.707967
18.87	-1.056471	7.285891
18.88	-1.05597	5.939764
18.89	-1.05547	22.3035
18.900000000000002	-1.05497	7.818519
18.91	-1.05447	8.919113
18.92	-1.05397	11.22389
18.93	-1.05347	11.00515
18.94	-1.05297	20.85568
18.95	-1.05247	19.4948
18.96	-1.05197	6.168179
18.97	-1.05147	11.72274
18.98	-1.05097	6.412244
18.990000000000002	-1.05047	25.76675
19.0	-1.04997	11.43465
19.01	-1.04947	18.04274
19.02	-1.04897	9.891528
19.03	-1.04847	2.699697
19.04	-1.04797	16.10753
19.05	-1.04747	22.90774
19.06	-1.04697	0.91825
19.07	-1.04647	8.873766
19.080000000000002	-1.04597	7.564757
19.09	-1.04547	14.12519
19.1	-1.04497	8.178652
19.11	-1.04447	17.2214
19.12	-1.04397	12.01375
19.13	-1.04347	4.047691
19.14	-1.04297	9.608425
19.150000000000002	-1.04247	10.19112
19.16	-1.04197	28.83181
19.17	-1.04147	20.36403
19.18	-1.04097	19.64083
19.19	-1.04047	17.5931
19.2	-1.03997	8.813476
19.21	-1.03947	19.00438
19.22	-1.03897	10.88374
19.23	-1.03847	18.45685
19.240000000000002	-1.03797	13.28228
19.25	-1.03747	8.282847
19.26	-1.03697	18.15978
19.27	-1.03647	27.17787
19.28	-1.03597	10.04481
19.29	-1.03547	5.256421
19.3	-1.03497	-0.169496
19.31	-1.03447	12.01414
19.32	-1.03397	19.41601
19.330000000000002	-1.03347	17.79654
19.34	-1.03297	13.80956
19.35	-1.03247	16.99836
19.36	-1.03197	22.04167
19.37	-1.03147	3.696782
19.38	-1.03097	21.95162
19.39	-1.03047	19.54289
19.400000000000002	-1.02997	11.12207
19.41	-1.02947	3.149637
19.42	-1.02897	18.21405
19.43	-1.02847	16.92449
19.44	-1.02797	21.89118
19.45	-1.02747	12.17336
19.46	-1.02697	14.02387
19.47	-1.026469	19.98631
19.48	-1.02597	17.2111
19.490000000000002	-1.02547	13.11301
19.5	-1.024969	16.49787
19.51	-1.024469	11.09621
19.52	-1.023969	5.48536
19.53	-1.023469	6.590915
19.54	-1.022969	14.90689
19.55	-1.022469	17.46571
19.56	-1.021969	4.38632
19.57	-1.021469	17.79315
19.580000000000002	-1.020969	9.928723
19.59	-1.020469	19.1236
19.6	-1.019969	18.0485
19.61	-1.019469	7.714503
19.62	-1.018969	7.8403
19.63	-1.018469	19.88401
19.64	-1.017969	2.157249
19.650000000000002	-1.017469	12.45283
19.66	-1.016969	4.328962
19.67	-1.016469	13.66122
19.68	-1.015969	4.254997
19.69	-1.015469	20.8252
19.7	-1.014969	25.18013
19.71	-1.014469	18.27955
19.72	-1.013969	15.20629
19.73	-1.013469	0.520702
19.740000000000002	-1.012969	2.82857
19.75	-1.012469	10.99825
19.76	-1.011969	14.68549
19.77	-1.011469	13.32711
19.78	-1.010969	15.40962
19.79	-1.010469	0.70307
19.8	-1.009969	22.8675
19.81	-1.009469	15.92821
19.82	-1.008969	3.407499
19.830000000000002	-1.008469	10.15989
19.84	-1.007969	-0.887642
19.85	-1.007469	6.963961
19.86	-1.006969	17.78759
19.87	-1.006469	9.283174
19.88	-1.005969	-1.451235
19.89	-1.005469	7.194634
19.900000000000002	-1.004969	22.08782
19.91	-1.004469	10.97586
19.92	-1.003969	21.64083
19.93	-1.003469	13.51676
19.94	-1.002969	21.81293
19.95	-1.002469	13.27151
19.96	-1.001969	16.78989
19.97	-1.001469	12.79992
19.98	-1.000969	21.07816
19.990000000000002	-1.000469	5.897907
20.0	-0.999969	9.168381
20.01	-0.999469	22.06418
20.02	-0.998969	21.5675
20.03	-0.998469	12.63789
20.04	-0.997969	6.069948
20.05	-0.997469	4.730988
20.06	-0.996969	19.10923
20.07	-0.996469	14.47371
20.080000000000002	-0.995969	22.0696
20.09	-0.995469	17.86281
20.1	-0.994969	5.201423
20.11	-0.994469	20.45342
20.12	-0.993969	21.021
20.13	-0.993469	13.60004
20.14	-0.992969	20.34215
20.150000000000002	-0.992469	19.02896
20.16	-0.991968	12.98664
20.17	-0.991468	6.793583
20.18	-0.990968	19.5177
20.19	-0.990468	21.43906
20.2	-0.989968	9.41473
20.21	-0.989468	11.94869
20.22	-0.988968	9.219751
20.23	-0.988468	21.98972
20.240000000000002	-0.987968	24.93418
20.25	-0.987468	17.52108
20.26	-0.986968	17.88151
20.27	-0.986468	26.37387
20.28	-0.985968	22.70458
20.29	-0.985468	26.78209
20.3	-0.984968	14.20185
20.31	-0.984468	14.20878
20.32	-0.983968	11.06216
20.330000000000002	-0.983468	22.74498
20.34	-0.982968	8.95767
20.35	-0.982468	19.68851
20.36	-0.981968	16.89516
20.37	-0.981468	9.198843
20.38	-0.980968	7.182899
20.39	-0.980468	21.182
20.400000000000002	-0.979968	29.33774
20.41	-0.979468	10.17675
20.42	-0.978968	16.25342
20.43	-0.978468	27.80719
20.44	-0.977968	13.8443
20.45	-0.977468	14.41847
20.46	-0.976968	4.856453
20.47	-0.976468	12.62238
20.48	-0.975968	11.45509
20.490000000000002	-0.975468	18.90758
20.5	-0.974968	7.73147
20.51	-0.974468	16.97962
20.52	-0.973968	10.66647
20.53	-0.973468	25.17642
20.54	-0.972968	12.92863
20.55	-0.972468	13.57585
20.56	-0.971968	13.6678
20.57	-0.971468	12.69454
20.580000000000002	-0.970968	20.65857
20.59	-0.970468	22.2844
20.6	-0.969968	9.900707
20.61	-0.969468	9.026522
20.62	-0.968968	24.79647
20.63	-0.968468	12.8709
20.64	-0.967968	6.456627
20.650000000000002	-0.967468	25.98649
20.66	-0.966968	8.498822
20.67	-0.966468	22.40017
20.68	-0.965968	24.02959
20.69	-0.965468	19.77031
20.7	-0.964968	11.43776
20.71	-0.964468	20.50648
20.72	-0.963968	17.74577
20.73	-0.963468	22.42928
20.740000000000002	-0.962968	12.01086
20.75	-0.962468	-1.521475
20.76	-0.961968	13.55209
20.77	-0.961468	2.016968
20.78	-0.960968	21.69661
20.79	-0.960467	3.982331
20.8	-0.959968	10.83163
20.81	-0.959468	27.05353
20.82	-0.958967	11.36027
20.830000000000002	-0.958467	8.983785
20.84	-0.957967	22.21907
20.85	-0.957467	17.47514
20.86	-0.956967	20.52427
20.87	-0.956467	19.3199
20.88	-0.955967	0.905077
20.89	-0.955467	18.20938
20.900000000000002	-0.954967	11.21017
20.91	-0.954467	11.18635
20.92	-0.953967	19.87081
20.93	-0.953467	15.66352
20.94	-0.952967	15.30755
20.95	-0.952467	19.40367
20.96	-0.951967	21.60984
20.97	-0.951467	15.37878
20.98	-0.950967	15.63409
20.990000000000002	-0.950467	13.52403
21.0	-0.949967	22.68355
21.01	-0.949467	13.01448
21.02	-0.948967	20.7464
21.03	-0.948467	23.51121
21.04	-0.947967	17.57947
21.05	-0.947467	19.56945
21.06	-0.946967	15.74858
21.07	-0.946467	16.92949
21.080000000000002	-0.945967	18.54085
21.09	-0.945467	11.98864
21.1	-0.944967	9.775999
21.11	-0.944467	8.415376
21.12	-0.943967	14.47273
21.13	-0.943467	19.16861
21.14	-0.942967	20.35828
21.150000000000002	-0.942467	9.744942
21.16	-0.941967	5.854835
21.17	-0.941467	21.12101
21.18	-0.940967	17.82586
21.19	-0.940467	15.29367
21.2	-0.939967	15.94935
21.21	-0.939467	16.57962
21.22	-0.938967	30.75274
21.23	-0.938467	13.27536
21.240000000000002	-0.937967	14.65386
21.25	-0.937467	18.48225
21.26	-0.936967	2.445637
21.27	-0.936467	22.60117
21.28	-0.935967	5.501171
21.29	-0.935467	9.970901
21.3	-0.934967	21.37051
21.31	-0.934467	17.4413
21.32	-0.933967	12.07056
21.330000000000002	-0.933467	22.07499
21.34	-0.932967	19.82149
21.35	-0.932467	30.69384
21.36	-0.931967	11.15811
21.37	-0.931467	18.27051
21.38	-0.930967	15.13223
21.39	-0.930467	22.9537
21.400000000000002	-0.929967	17.24079
21.41	-0.929467	28.42627
21.42	-0.928967	18.05694
21.43	-0.928467	8.946858
21.44	-0.927967	8.168063
21.45	-0.927466	20.41323
21.46	-0.926966	14.30805
21.47	-0.926466	16.32017
21.48	-0.925966	12.71782
21.490000000000002	-0.925466	18.74801
21.5	-0.924966	19.26441
21.51	-0.924466	13.45283
21.52	-0.923966	17.17872
21.53	-0.923466	14.46089
21.54	-0.922966	25.21956
21.55	-0.922466	24.80961
21.56	-0.921966	18.34275
21.57	-0.921466	14.86041
21.580000000000002	-0.920966	26.4868
21.59	-0.920466	21.99035
21.6	-0.919966	24.92108
21.61	-0.919466	23.00916
21.62	-0.918966	19.36304
21.63	-0.918466	20.86599
21.64	-0.917966	26.6173
21.650000000000002	-0.917466	14.80554
21.66	-0.916966	22.82946
21.67	-0.916466	16.32984
21.68	-0.915966	13.03767
21.69	-0.915466	14.6138
21.7	-0.914966	11.51602
21.71	-0.914466	17.00334
21.72	-0.913966	10.48947
21.73	-0.913466	20.75773
21.740000000000002	-0.912966	8.837431
21.75	-0.912466	12.17625
21.76	-0.911966	15.55461
21.77	-0.911466	7.647549
21.78	-0.910966	23.76686
21.79	-0.910466	14.59786
21.8	-0.909966	21.10915
21.81	-0.909466	18.23295
21.82	-0.908966	24.51874
21.830000000000002	-0.908466	17.10962
21.84	-0.907966	11.66588
21.85	-0.907466	15.16187
21.86	-0.906966	16.94955
21.87	-0.906466	18.46686
21.88	-0.905966	-2.40598
21.89	-0.905466	18.95297
21.900000000000002	-0.904966	21.09577
21.91	-0.904466	14.04094
21.92	-0.903966	23.86119
21.93	-0.903466	14.45499
21.94	-0.902966	27.01522
21.95	-0.902466	9.188936
21.96	-0.901966	26.83929
21.97	-0.901466	16.49678
21.98	-0.900966	8.731345
21.990000000000002	-0.900466	3.76987
22.0	-0.899966	18.05188
22.01	-0.899466	14.95875
22.02	-0.898966	6.744571
22.03	-0.898466	16.17256
22.04	-0.897966	8.317733
22.05	-0.897466	18.99991
22.06	-0.896966	24.28887
22.07	-0.896466	34.8473
22.080000000000002	-0.895965	10.92676
22.09	-0.895466	5.612197
22.1	-0.894966	20.29692
22.11	-0.894465	20.41027
22.12	-0.893965	13.42938
22.13	-0.893465	15.90788
22.14	-0.892965	21.16176
22.150000000000002	-0.892465	5.962799
22.16	-0.891965	21.87995
22.17	-0.891465	28.30628
22.18	-0.890965	10.44575
22.19	-0.890465	13.68174
22.2	-0.889965	24.54926
22.21	-0.889465	12.42875
22.22	-0.888965	18.42369
22.23	-0.888465	14.05098
22.240000000000002	-0.887965	10.85526
22.25	-0.887465	9.610896
22.26	-0.886965	20.77043
22.27	-0.886465	10.68707
22.28	-0.885965	23.70132
22.29	-0.885465	18.75078
22.3	-0.884965	14.37045
22.31	-0.884465	0.499784
22.32	-0.883965	20.93432
22.330000000000002	-0.883465	16.80538
22.34	-0.882965	13.10101
22.35	-0.882465	27.75705
22.36	-0.881965	28.19138
22.37	-0.881465	11.89663
22.38	-0.880965	5.438716
22.39	-0.880465	16.77035
22.400000000000002	-0.879965	23.29794
22.41	-0.879465	1.684987
22.42	-0.878965	1.821539
22.43	-0.878465	14.12787
22.44	-0.877965	27.20999
22.45	-0.877465	15.04661
22.46	-0.876965	6.490356
22.47	-0.876465	5.564587
22.48	-0.875965	15.50425
22.490000000000002	-0.875465	7.41142
22.5	-0.874965	13.8897
22.51	-0.874465	5.278191
22.52	-0.873965	15.62507
22.53	-0.873465	3.722657
22.54	-0.872965	19.23387
22.55	-0.872465	21.19882
22.56	-0.871965	18.31832
22.57	-0.871465	14.61832
22.580000000000002	-0.870965	14.75121
22.59	-0.870465	8.771295
22.6	-0.869965	9.617436
22.61	-0.869465	19.95571
22.62	-0.868965	28.33006
22.63	-0.868465	21.38146
22.64	-0.867965	20.05938
22.650000000000002	-0.867465	19.53316
22.66	-0.866965	14.67833
22.67	-0.866465	7.345996
22.68	-0.865965	19.58585
22.69	-0.865465	25.83081
22.7	-0.864965	28.1718
22.71	-0.864465	23.30219
22.72	-0.863965	19.36945
22.73	-0.863465	7.600035
22.740000000000002	-0.862964	17.00252
22.75	-0.862464	27.39828
22.76	-0.861964	7.645239
22.77	-0.861464	27.81271
22.78	-0.860964	8.871863
22.79	-0.860464	17.24581
22.8	-0.859964	7.253873
22.81	-0.859464	26.49493
22.82	-0.858964	16.14854
22.830000000000002	-0.858464	9.519375
22.84	-0.857964	17.84632
22.85	-0.857464	14.6928
22.86	-0.856964	16.73681
22.87	-0.856464	12.93932
22.88	-0.855964	22.91244
22.89	-0.855464	14.65617
22.900000000000002	-0.854964	8.713082
22.91	-0.854464	24.17129
22.92	-0.853964	-0.947474
22.93	-0.853464	10.49863
22.94	-0.852964	24.66036
22.95	-0.852464	20.93138
22.96	-0.851964	17.04346
22.97	-0.851464	8.924347
22.98	-0.850964	17.94289
22.990000000000002	-0.850464	2.149518
23.0	-0.849964	23.31899
23.01	-0.849464	22.63002
23.02	-0.848964	19.49925
23.03	-0.848464	19.12588
23.04	-0.847964	24.27591
23.05	-0.847464	19.90214
23.06	-0.846964	19.66503
23.07	-0.846464	10.67448
23.080000000000002	-0.845964	22.19845
23.09	-0.845464	11.27324
23.1	-0.844964	27.0996
23.11	-0.844464	20.73389
23.12	-0.843964	12.46788
23.13	-0.843464	25.76027
23.14	-0.842964	12.66623
23.150000000000002	-0.842464	6.34942
23.16	-0.841964	16.3352
23.17	-0.841464	7.792958
23.18	-0.840964	18.7336
23.19	-0.840464	8.532181
23.2	-0.839964	14.97002
23.21	-0.839464	13.96654
23.22	-0.838964	10.00364
23.23	-0.838464	19.21496
23.240000000000002	-0.837964	14.06016
23.25	-0.837464	16.91949
23.26	-0.836964	23.58525
23.27	-0.836464	8.149585
23.28	-0.835964	10.49787
23.29	-0.835464	14.18008
23.3	-0.834964	11.30007
23.31	-0.834464	30.71486
23.32	-0.833964	11.96804
23.330000000000002	-0.833464	19.95387
23.34	-0.832964	13.08258
23.35	-0.832464	26.59124
23.36	-0.831964	22.36327
23.37	-0.831464	14.08353
23.38	-0.830964	16.62508
23.39	-0.830464	27.50632
23.400000000000002	-0.829963	17.484
23.41	-0.829463	6.534601
23.42	-0.828963	14.67806
23.43	-0.828463	14.1808
23.44	-0.827963	24.54109
23.45	-0.827463	16.16644
23.46	-0.826963	18.07749
23.47	-0.826463	24.39197
23.48	-0.825963	15.11992
23.490000000000002	-0.825463	4.335346
23.5	-0.824963	23.55479
23.51	-0.824463	26.36107
23.52	-0.823963	25.52918
23.53	-0.823463	16.6933
23.54	-0.822963	24.29216
23.55	-0.822463	17.8265
23.56	-0.821963	7.209562
23.57	-0.821463	21.14533
23.580000000000002	-0.820963	23.53461
23.59	-0.820463	20.78151
23.6	-0.819963	24.97503
23.61	-0.819463	16.51543
23.62	-0.818963	18.24261
23.63	-0.818463	27.91252
23.64	-0.817963	19.15653
23.650000000000002	-0.817463	23.23557
23.66	-0.816963	15.11996
23.67	-0.816463	20.78314
23.68	-0.815963	24.39582
23.69	-0.815463	17.5957
23.7	-0.814963	14.81092
23.71	-0.814463	17.04872
23.72	-0.813963	22.45627
23.73	-0.813463	27.92653
23.740000000000002	-0.812963	20.86772
23.75	-0.812463	22.99757
23.76	-0.811963	30.99861
23.77	-0.811463	15.13903
23.78	-0.810963	11.9922
23.79	-0.810463	15.67539
23.8	-0.809963	10.10755
23.81	-0.809463	12.04904
23.82	-0.808963	17.12699
23.830000000000002	-0.808463	7.362468
23.84	-0.807963	27.9023
23.85	-0.807463	16.67179
23.86	-0.806963	20.43491
23.87	-0.806463	16.53959
23.88	-0.805963	15.27845
23.89	-0.805463	11.11633
23.900000000000002	-0.804963	29.68567
23.91	-0.804463	17.64508
23.92	-0.803963	20.86135
23.93	-0.803463	17.23469
23.94	-0.802963	27.67422
23.95	-0.802463	19.55464
23.96	-0.801963	12.5613
23.97	-0.801463	18.77852
23.98	-0.800963	19.12377
23.990000000000002	-0.800463	20.9669
24.0	-0.799963	10.67637
24.01	-0.799463	20.42178
24.02	-0.798963	21.91496
24.03	-0.798462	23.54783
24.04	-0.797962	25.1231
24.05	-0.797462	14.11223
24.060000000000002	-0.796962	25.24233
24.07	-0.796462	-0.451687
24.080000000000002	-0.795962	20.85352
24.09	-0.795462	27.4726
24.1	-0.794962	12.81108
24.11	-0.794462	23.19991
24.12	-0.793962	13.60267
24.13	-0.793462	30.99637
24.14	-0.792962	14.62407
24.150000000000002	-0.792462	14.81884
24.16	-0.791962	31.68273
24.17	-0.791462	20.04723
24.18	-0.790962	22.60541
24.19	-0.790462	4.176753
24.2	-0.789962	25.41162
24.21	-0.789462	13.46189
24.22	-0.788962	26.73984
24.23	-0.788462	27.0184
24.240000000000002	-0.787962	8.427534
24.25	-0.787462	19.11873
24.26	-0.786962	14.65417
24.27	-0.786462	30.71359
24.28	-0.785962	30.83799
24.29	-0.785462	19.93025
24.3	-0.784962	22.31019
24.310000000000002	-0.784462	21.43569
24.32	-0.783962	13.8772
24.330000000000002	-0.783462	14.9792
24.34	-0.782962	11.93477
24.35	-0.782462	17.75415
24.36	-0.781962	10.1109
24.37	-0.781462	25.30926
24.38	-0.780962	3.204626
24.39	-0.780462	26.2064
24.400000000000002	-0.779962	14.17344
24.41	-0.779462	18.78137
24.42	-0.778962	13.55344
24.43	-0.778462	22.61007
24.44	-0.777962	13.92297
24.45	-0.777462	22.09342
24.46	-0.776962	20.86445
24.47	-0.776462	33.09555
24.48	-0.775962	26.68947
24.490000000000002	-0.775462	18.41624
24.5	-0.774962	21.97155
24.51	-0.774462	13.8962
24.52	-0.773962	4.911889
24.53	-0.773462	19.27659
24.54	-0.772962	27.39053
24.55	-0.772462	10.6622
24.560000000000002	-0.771962	20.23511
24.57	-0.771462	7.642634
24.580000000000002	-0.770962	19.27939
24.59	-0.770462	29.05408
24.6	-0.769962	13.52127
24.61	-0.769462	12.40026
24.62	-0.768962	15.51747
24.63	-0.768462	7.176476
24.64	-0.767962	17.91728
24.650000000000002	-0.767462	17.56617
24.66	-0.766962	19.30552
24.67	-0.766462	24.3448
24.68	-0.765961	26.81717
24.69	-0.765461	13.87756
24.7	-0.764961	25.76613
24.71	-0.764461	10.04906
24.72	-0.763961	20.98434
24.73	-0.763461	23.01075
24.740000000000002	-0.762961	11.15501
24.75	-0.762461	18.57405
24.76	-0.761961	19.29516
24.77	-0.761461	32.9304
24.78	-0.760961	29.0123
24.79	-0.760461	17.60098
24.8	-0.759961	25.40941
24.810000000000002	-0.759461	23.23682
24.82	-0.758961	9.801189
24.830000000000002	-0.758461	22.11797
24.84	-0.757961	15.76252
24.85	-0.757461	18.6816
24.86	-0.756961	28.89717
24.87	-0.756461	19.89422
24.88	-0.755961	19.95617
24.89	-0.755461	10.69238
24.900000000000002	-0.754961	16.06447
24.91	-0.754461	17.33077
24.92	-0.753961	15.13846
24.93	-0.753461	14.68449
24.94	-0.752961	20.07156
24.95	-0.752461	13.50111
24.96	-0.751961	26.72207
24.97	-0.751461	25.32693
24.98	-0.750961	13.63865
24.990000000000002	-0.750461	24.49673
25.0	-0.749961	20.59713
25.01	-0.749461	21.56963
25.02	-0.748961	14.79692
25.03	-0.748461	32.20493
25.04	-0.747961	22.28837
25.05	-0.747461	23.14014
25.060000000000002	-0.746961	20.7627
25.07	-0.746461	10.96178
25.080000000000002	-0.745961	25.0849
25.09	-0.745461	35.65794
25.1	-0.744961	21.34416
25.11	-0.744461	5.499144
25.12	-0.743961	16.78698
25.13	-0.743461	14.03458
25.14	-0.742961	21.85629
25.150000000000002	-0.742461	27.59075
25.16	-0.741961	11.81324
25.17	-0.741461	5.524767
25.18	-0.740961	22.9463
25.19	-0.740461	19.94321
25.2	-0.739961	28.85261
25.21	-0.739461	14.76036
25.22	-0.738961	11.0486
25.23	-0.738461	10.39746
25.240000000000002	-0.737961	17.51595
25.25	-0.737461	32.26223
25.26	-0.736961	21.03062
25.27	-0.736461	13.30028
25.28	-0.735961	30.48188
25.29	-0.735461	16.39818
25.3	-0.734961	20.34392
25.310000000000002	-0.734461	14.15691
25.32	-0.73396	16.3421
25.330000000000002	-0.73346	19.34452
25.34	-0.73296	23.46491
25.35	-0.73246	17.33788
25.36	-0.73196	29.64425
25.37	-0.73146	32.9264
25.38	-0.73096	26.03345
25.39	-0.73046	20.69279
25.400000000000002	-0.72996	15.7447
25.41	-0.72946	35.35754
25.42	-0.72896	24.00054
25.43	-0.72846	12.30184
25.44	-0.72796	22.42106
25.45	-0.72746	27.91385
25.46	-0.72696	25.82096
25.47	-0.72646	25.51844
25.48	-0.72596	22.87028
25.490000000000002	-0.72546	29.15378
25.5	-0.72496	12.81096
25.51	-0.72446	31.26571
25.52	-0.72396	18.91501
25.53	-0.72346	13.56828
25.54	-0.72296	23.80466
25.55	-0.72246	23.20745
25.560000000000002	-0.72196	19.59956
25.57	-0.72146	13.56813
25.580000000000002	-0.72096	18.00811
25.59	-0.72046	11.51358
25.6	-0.71996	19.28308
25.61	-0.71946	15.26248
25.62	-0.71896	12.33183
25.63	-0.71846	19.61633
25.64	-0.71796	21.27211
25.650000000000002	-0.71746	16.73879
25.66	-0.71696	17.58523
25.67	-0.71646	16.82852
25.68	-0.71596	12.54122
25.69	-0.71546	20.03039
25.7	-0.71496	24.02706
25.71	-0.71446	12.71903
25.72	-0.71396	28.12965
25.73	-0.71346	10.39352
25.740000000000002	-0.71296	23.32017
25.75	-0.71246	25.70526
25.76	-0.71196	36.0714
25.77	-0.71146	12.99189
25.78	-0.71096	10.90327
25.79	-0.71046	25.203
25.8	-0.70996	18.20741
25.810000000000002	-0.70946	23.77045
25.82	-0.70896	31.17585
25.830000000000002	-0.70846	24.50618
25.84	-0.70796	22.83885
25.85	-0.70746	15.51376
25.86	-0.70696	19.83728
25.87	-0.70646	17.92592
25.88	-0.70596	24.20038
25.89	-0.70546	23.32208
25.900000000000002	-0.70496	19.04329
25.91	-0.70446	23.96708
25.92	-0.70396	26.75159
25.93	-0.70346	24.57467
25.94	-0.70296	17.97232
25.95	-0.70246	24.72732
25.96	-0.70196	18.23289
25.97	-0.701459	13.005
25.98	-0.700959	16.93365
25.990000000000002	-0.700459	26.64176
26.0	-0.699959	19.17784
26.01	-0.699459	16.48512
26.02	-0.698959	17.80645
26.03	-0.698459	14.26474
26.04	-0.697959	24.07483
26.05	-0.697459	27.59218
26.060000000000002	-0.696959	19.25301
26.07	-0.696459	27.9696
26.080000000000002	-0.695959	19.83452
26.09	-0.695459	28.34605
26.1	-0.694959	33.58275
26.11	-0.694459	23.6857
26.12	-0.693959	16.75852
26.13	-0.693459	23.36769
26.14	-0.692959	14.76098
26.150000000000002	-0.692459	13.52995
26.16	-0.691959	22.10837
26.17	-0.691459	26.50543
26.18	-0.690959	26.22456
26.19	-0.690459	20.07694
26.2	-0.689959	-0.256293
26.21	-0.689459	24.86768
26.22	-0.688959	22.98146
26.23	-0.688459	12.78791
26.240000000000002	-0.687959	19.8497
26.25	-0.687459	26.46873
26.26	-0.686959	23.12057
26.27	-0.686459	29.56576
26.28	-0.685959	33.46964
26.29	-0.685459	19.19311
26.3	-0.684959	11.76923
26.310000000000002	-0.684459	22.41629
26.32	-0.683959	17.26207
26.330000000000002	-0.683459	18.64968
26.34	-0.682959	17.44118
26.35	-0.682459	19.15071
26.36	-0.681959	19.66996
26.37	-0.681459	15.92613
26.38	-0.680959	20.71329
26.39	-0.680459	18.08226
26.400000000000002	-0.679959	16.79598
26.41	-0.679459	17.54101
26.42	-0.678959	6.791187
26.43	-0.678459	23.39738
26.44	-0.677959	32.79943
26.45	-0.677459	21.96237
26.46	-0.676959	15.38023
26.47	-0.676459	34.25305
26.48	-0.675959	21.68145
26.490000000000002	-0.675459	12.38954
26.5	-0.674959	22.68013
26.51	-0.674459	14.44864
26.52	-0.673959	28.13132
26.53	-0.673459	17.99938
26.54	-0.672959	25.84691
26.55	-0.672459	12.20739
26.560000000000002	-0.671959	29.24282
26.57	-0.671459	23.38888
26.580000000000002	-0.670959	28.04511
26.59	-0.670459	20.56866
26.6	-0.669959	28.48142
26.61	-0.669458	20.78702
26.62	-0.668958	29.86696
26.63	-0.668458	25.49249
26.64	-0.667958	17.01206
26.650000000000002	-0.667458	21.82415
26.66	-0.666958	32.57859
26.67	-0.666458	19.55975
26.68	-0.665958	17.15502
26.69	-0.665458	22.95608
26.7	-0.664958	25.53927
26.71	-0.664458	18.07744
26.72	-0.663958	16.1184
26.73	-0.663458	19.61065
26.740000000000002	-0.662958	22.91084
26.75	-0.662458	15.25996
26.76	-0.661958	27.26271
26.77	-0.661458	22.31531
26.78	-0.660958	13.76538
26.79	-0.660458	16.56255
26.8	-0.659958	11.43705
26.810000000000002	-0.659458	23.17242
26.82	-0.658958	16.93248
26.830000000000002	-0.658458	27.07376
26.84	-0.657958	16.60573
26.85	-0.657458	27.36692
26.86	-0.656958	26.23218
26.87	-0.656458	10.43623
26.88	-0.655958	12.31362
26.89	-0.655458	32.60374
26.900000000000002	-0.654958	22.5092
